Id,SalePrice
2055,156838.5581595445
2056,142253.09813573078
2057,111160.3425189385
2058,216973.44398869565
2059,132568.532793478
2060,172873.16737144257
2061,169535.84876487346
2062,129428.83900275774
2063,120160.13223623786
2064,139173.8592065545
2065,120668.07262084434
2066,162079.74122007753
2067,119789.70931631574
2068,145487.1831780809
2069,87283.28212457936
2070,117580.9942351403
2071,94136.30618366807
2072,141589.28609260725
2073,135705.80959365563
2074,178904.80169086743
2075,147726.646369783
2076,116519.6858764168
2077,159493.81507838427
2078,127059.58084056914
2079,132534.3627345996
2080,120017.28161008186
2081,125317.74104338385
2082,133163.4807927903
2083,147583.4037340862
2084,110383.90811325365
2085,117291.02619783166
2086,111109.23357949899
2087,122601.86923685762
2088,91296.47784622134
2089,76386.60552890587
2090,128144.1268362053
2091,112434.2836092442
2092,127301.07435237292
2093,110272.40922197471
2094,109320.16616775299
2095,150182.7024270564
2096,84968.19935506517
2097,100606.16531868835
2098,150616.75391401967
2099,61560.892378371886
2100,82849.2783696328
2101,112239.57107989278
2102,120750.62623554065
2103,100898.00946906568
2104,132995.18263483816
2105,124618.64413629338
2106,69508.45989693847
2107,192597.00759901156
2108,115880.73867117509
2109,112014.73484355687
2110,126338.24450477873
2111,140654.20450953807
2112,136070.64646837203
2113,122381.02088896802
2114,122556.80948867869
2115,164307.7399741998
2116,117797.8832391563
2117,147363.77042099542
2118,120819.29619671355
2119,114376.04366020742
2120,111660.55170247953
2121,88119.99631909966
2122,114963.89487262342
2123,91656.27331173733
2124,156537.24251157333
2125,122284.48796993087
2126,144159.63859284908
2127,160361.96610431955
2128,122004.17721450899
2129,94496.35769985693
2130,143339.9561151279
2131,150418.2162235591
2132,118996.72734326292
2133,124646.92753862937
2134,122883.98018390358
2135,96478.70666980364
2136,82608.00427936038
2137,113426.93637589242
2138,140600.3209951407
2139,152710.36350275413
2140,141980.88607495034
2141,146913.26934032643
2142,129726.10018556348
2143,145504.2168795489
2144,121489.02671518846
2145,138991.94653223144
2146,172467.259512488
2147,149674.93591796467
2148,141422.14101949605
2149,153092.7174751537
2150,230956.97428161852
2151,112116.49861959719
2152,172638.0116886466
2153,162605.84239049815
2154,102882.84950746025
2155,147539.95759567613
2156,256268.97092612402
2157,229174.07147830326
2158,230444.84891434756
2159,209338.2309981278
2160,180731.05593113514
2161,238055.19979815825
2162,389368.9104899319
2163,352314.23555014114
2164,249488.34284136124
2165,200454.0851607464
2166,151629.23412563946
2167,216432.61028277315
2168,206269.0558370219
2169,199272.15950922444
2170,221405.5285646751
2171,156308.67833179436
2172,134162.1215785784
2173,180472.89057471592
2174,225767.39981261647
2175,304676.96277516463
2176,312880.84570365126
2177,239453.39381148294
2178,209779.90658170453
2179,138351.4552634958
2180,224810.48731244786
2181,191983.7059942041
2182,228384.99747160164
2183,189029.41905753544
2184,118560.98655079253
2185,127206.19101401145
2186,144528.80961773265
2187,154416.05701871595
2188,157342.79360463918
2189,225511.5377040539
2190,82450.145166081
2191,81135.81624048503
2192,91350.49428008919
2193,110842.66569135452
2194,110137.54425431891
2195,109565.19626230131
2196,102162.46108797804
2197,118096.29548046069
2198,154686.59562480383
2199,180979.8980466628
2200,146865.35725726906
2201,142764.8429722632
2202,218216.3285142387
2203,128218.717633396
2204,184061.7214582887
2205,117534.6242639644
2206,138414.4596316763
2207,216064.59511911165
2208,261066.870971519
2209,249592.82802004117
2210,116396.56564339192
2211,120702.67990511663
2212,121075.55959242163
2213,111645.1638597395
2214,138708.46053778502
2215,103920.35139130082
2216,148677.0191906252
2217,67867.60802163652
2218,90496.40370851704
2219,87009.35919149588
2220,90982.15027823861
2221,296407.6650844319
2222,267195.1666862972
2223,285760.97286557767
2224,208745.63931522996
2225,124966.60400145625
2226,182677.63193804203
2227,192970.14358420818
2228,267536.55996007763
2229,253639.3564986319
2230,152568.80987865408
2231,212314.76004520318
2232,174440.547693609
2233,182386.5349875775
2234,239229.05888310986
2235,218877.116615777
2236,260420.68395033028
2237,324345.707517495
2238,203758.37908879775
2239,116651.88705869686
2240,154858.8817589188
2241,156874.50921518495
2242,121577.14948214193
2243,125017.95391669357
2244,105378.55206346016
2245,99619.12331143301
2246,149436.0456582873
2247,114795.48401510034
2248,121317.30715627293
2249,119039.06673600893
2250,131159.051005689
2251,111100.02313946607
2252,180139.50018536343
2253,153375.8354639742
2254,176220.30680608572
2255,184898.9254809013
2256,177494.28251228528
2257,202661.47204937704
2258,159338.8214237968
2259,170882.87411878374
2260,155539.60596003005
2261,181753.75437471573
2262,211613.94586353344
2263,374161.08466931677
2264,500451.94051871053
2265,180610.8405482176
2266,297336.81906833814
2267,390004.2232510489
2268,417056.17141737463
2269,147594.04136712654
2270,198473.73907090686
2271,221668.39912591845
2272,198921.2613293512
2273,166134.49315079243
2274,181147.17102012262
2275,159630.38535699993
2276,193450.70097330413
2277,186235.91836601187
2278,154348.08398265776
2279,125169.90293821317
2280,121668.00785914245
2281,164726.88502549715
2282,189107.01792567
2283,111326.99059374986
2284,110079.04094821776
2285,141108.37326354228
2286,123673.19933654479
2287,360247.8279287397
2288,281099.55607634946
2289,387504.64940059365
2290,467108.93923050055
2291,320926.4418836321
2292,435900.6171635159
2293,498534.4982481179
2294,380305.9196025956
2295,517788.7857097474
2296,292452.17888119054
2297,326016.155596663
2298,336644.8616754452
2299,351205.00639258814
2300,335700.27335144475
2301,296619.2862527124
2302,256900.46163657383
2303,239261.4457167299
2304,261816.64323398512
2305,199323.60240057434
2306,192789.78731171216
2307,200522.64899212896
2308,221822.1917607738
2309,276328.40978602256
2310,214499.53165478283
2311,198250.52775161987
2312,177984.32864209707
2313,172901.9918363065
2314,179212.560022926
2315,177274.52400556765
2316,195415.2680017191
2317,197634.64089179385
2318,177436.1948637127
2319,181183.00771691388
2320,180619.12865349543
2321,239608.9644160355
2322,177683.34740786173
2323,194827.5921288342
2324,180702.23818114583
2325,214234.807342953
2326,175613.64508030616
2327,204730.2900928406
2328,219827.8398885721
2329,191880.6328569133
2330,177678.0473601528
2331,359783.149123058
2332,375801.34451604314
2333,319050.443965179
2334,257271.78534455822
2335,274801.2124322329
2336,315418.5707532495
2337,198903.5303441812
2338,266019.8331658696
2339,219249.1533489448
2340,429421.77747526235
2341,217851.29188941143
2342,236455.0722040298
2343,230398.0367779745
2344,216295.35896097712
2345,245711.74720902691
2346,211611.74699766247
2347,199147.17862281995
2348,241878.47174408875
2349,183336.73875839537
2350,310744.0182630635
2351,259659.42699172776
2352,261407.52975456222
2353,267164.1494370329
2354,141021.8995888456
2355,144145.4786340908
2356,152597.47422092236
2357,187849.2805198818
2358,198221.27738640626
2359,135399.76433415693
2360,114490.12047557998
2361,147877.73627276364
2362,274149.78984873055
2363,137263.4017379974
2364,160495.23376810012
2365,214664.63585747452
2366,189044.9063813505
2367,220372.6130160925
2368,213929.1610425943
2369,220889.11608901087
2370,170545.35597425108
2371,169418.93029013183
2372,187284.37326743075
2373,276599.2533708644
2374,321718.61881842074
2375,256216.20071213096
2376,298310.2899742483
2377,353413.36380203045
2378,142850.33543996428
2379,201015.01384105466
2380,147919.24416063348
2381,171166.00677279563
2382,199225.83836085623
2383,204892.51801334618
2384,250010.51383258737
2385,158170.11323991526
2386,132761.71837545987
2387,136852.7060436271
2388,102231.71796711978
2389,124301.15202774538
2390,146006.45324183934
2391,143176.22305324985
2392,117862.60639300942
2393,161161.9311051169
2394,138960.19301836874
2395,204911.44648778898
2396,141785.95951904223
2397,226292.22201830096
2398,126374.42809252146
2399,68144.82833465602
2400,68660.9312270823
2401,117353.02074336469
2402,136023.63062080447
2403,142567.809822012
2404,148737.50811154704
2405,157309.4622804613
2406,141445.28021040917
2407,121556.69222348864
2408,144658.99903129318
2409,120302.98365858913
2410,167809.78155777915
2411,114669.52892023807
2412,153128.82334054768
2413,130601.7424105076
2414,151986.60763164988
2415,132483.31453034026
2416,127098.9045378246
2417,132697.41099284517
2418,134543.58639279404
2419,123079.3665745648
2420,122569.61012766307
2421,147183.31048354853
2422,109319.56720638607
2423,115711.60953911541
2424,156603.90624137936
2425,205608.19356909362
2426,146172.73894165552
2427,134318.71470009262
2428,175871.49582238382
2429,114359.80274173284
2430,133009.9127044154
2431,108237.61067634421
2432,148846.1081671456
2433,145813.31334066784
2434,140893.35429581327
2435,153102.37661614583
2436,111924.55971959798
2437,108044.75295325006
2438,122433.70924130334
2439,104674.65470843708
2440,120279.1266776697
2441,86893.31184335542
2442,93426.5407194271
2443,129632.06084497191
2444,132679.17817417363
2445,89854.38139530364
2446,137494.5560026685
2447,191202.8569305311
2448,130787.98381260727
2449,111486.0305855568
2450,149997.40927320608
2451,123575.33393906789
2452,192957.77626698115
2453,93401.75331958556
2454,129630.08415605738
2455,128298.54301926166
2456,135464.0765551843
2457,134311.24807676772
2458,130420.8226219201
2459,109727.39969558483
2460,133707.93094444388
2461,128889.9184225876
2462,134280.0105506568
2463,124301.75589225345
2464,180226.7618724168
2465,144323.2701648337
2466,115343.92793255598
2467,128899.15606138979
2468,84506.50507873225
2469,79055.92609083507
2470,186914.42038267478
2471,211683.82186105827
2472,158444.27886955088
2473,117595.45435817158
2474,78044.95904936214
2475,212180.79459944472
2476,111568.45251416377
2477,127946.51589527159
2478,164300.62692434413
2479,104868.10593257927
2480,153627.2412413171
2481,124119.39426633321
2482,123186.34541929474
2483,112534.59741249225
2484,121535.33275218743
2485,129009.70162037491
2486,154978.055903051
2487,169552.32667607744
2488,164801.95973252173
2489,151818.64832309674
2490,147830.29234434234
2491,101983.41528492355
2492,191030.46841942923
2493,155165.62113569168
2494,150178.39068433372
2495,96643.19746103196
2496,239755.16085674794
2497,150728.82416945303
2498,104347.78117336243
2499,94040.65463934054
2500,127529.36642674363
2501,135256.73108730666
2502,146025.06455743153
2503,97359.0532341987
2504,184297.07599545052
2505,222108.57656510765
2506,252576.2031240905
2507,298222.9290809041
2508,253460.94343178766
2509,217538.48739803807
2510,212857.66535695092
2511,173090.68651188305
2512,200147.10539328112
2513,219284.82601587538
2514,243831.71942549475
2515,150082.17324224088
2516,179040.4286546478
2517,146972.01890822742
2518,151680.6406397044
2519,227795.33983678554
2520,219580.35601514557
2521,186484.10854323307
2522,226084.06358857395
2523,118478.96717827086
2524,138970.49285865072
2525,152258.65238717964
2526,140788.37279489424
2527,119964.67581772691
2528,126025.84312951575
2529,132744.8769427961
2530,126828.83088117291
2531,247779.27618915655
2532,225278.2805432354
2533,193150.4706590055
2534,224472.67641984954
2535,295634.20329653466
2536,247993.16521717233
2537,241970.14906581372
2538,178920.8196225992
2539,186370.08743735054
2540,178305.68758095716
2541,178892.7507174552
2542,163423.28631408536
2543,122748.09916235213
2544,117829.91168985529
2545,134430.16425234632
2546,133351.67741454538
2547,137274.28920143342
2548,155738.86922640406
2549,164976.89017614638
2550,802183.8831925545
2551,135835.9135028095
2552,127174.0186148004
2553,75208.66216010583
2554,100962.73262504824
2555,118939.50998661798
2556,98704.41888574234
2557,103377.17200097114
2558,165440.2363432021
2559,140825.19185575153
2560,147749.50792827614
2561,143672.50255384957
2562,138039.8322877989
2563,153858.46843888675
2564,198766.32295745568
2565,137511.3476029618
2566,157962.4966967207
2567,132917.9063309755
2568,198715.92937095268
2569,223010.9636548884
2570,116634.69002754234
2571,194778.53626722773
2572,142615.41081177804
2573,219657.73965001982
2574,267805.0457767023
2575,140606.33483078785
2576,115254.20651684518
2577,141438.2967078705
2578,84783.421149254
2579,74611.20349109685
2580,114906.26217892989
2581,123104.9904609301
2582,123141.5875574733
2583,279734.15802147205
2584,178908.11150776624
2585,189328.47350258843
2586,221290.2234965919
2587,193511.32454987563
2588,139290.24285328444
2589,148510.37031500507
2590,198914.64141004565
2591,205555.1990646711
2592,210933.00484292762
2593,242488.77322539856
2594,177200.93791252893
2595,192805.78567602643
2596,296837.36346003617
2597,178034.632352204
2598,274197.8457060281
2599,331543.81915106997
2600,132227.60609347784
2601,144228.34243472805
2602,81858.88723025551
2603,95733.9762178771
2604,93222.39590245661
2605,80437.00218030166
2606,152797.90385560645
2607,196141.12071754978
2608,213859.74536188427
2609,167837.85544533184
2610,108635.49266971082
2611,129251.52638598604
2612,158380.4174485281
2613,131230.76680082522
2614,126412.21623972108
2615,151957.26739585958
2616,146905.8334197569
2617,179152.57444940822
2618,223480.48487060485
2619,197526.51308386627
2620,183768.88862278548
2621,176034.6257213481
2622,179982.17043881456
2623,240348.43953168567
2624,309451.7911794757
2625,311139.12709193036
2626,169956.9340143051
2627,156982.98098468088
2628,493322.06384732435
2629,496698.28387474833
2630,367288.5852034619
2631,486983.4289392752
2632,420437.7404817502
2633,318304.2274468335
2634,423247.6249511395
2635,158826.53022936173
2636,173866.36631212058
2637,172613.91415965252
2638,263895.5787073427
2639,192143.52901991416
2640,152045.56287392715
2641,103448.5574394404
2642,195242.5385225323
2643,105332.82431993146
2644,125410.46555755386
2645,112719.400395475
2646,97979.09777346082
2647,103917.87308964334
2648,142999.2645856395
2649,151437.4743999267
2650,132020.74446964296
2651,140136.66100728884
2652,417926.1656522993
2653,256539.64818262827
2654,263791.7927363379
2655,403724.354357044
2656,321885.56343332044
2657,355915.8394499186
2658,297217.7152386188
2659,289409.5048829556
2660,368666.63362530374
2661,358751.14147213305
2662,360318.2869151006
2663,299945.6046187483
2664,262990.99684380746
2665,331740.0065504414
2666,286837.9688293074
2667,172685.12542828458
2668,181015.49655709649
2669,182191.51498841497
2670,275789.7069815371
2671,183677.04146899717
2672,194947.65317803912
2673,204014.20122984055
2674,196591.48467623082
2675,168048.46030934222
2676,189882.2061217832
2677,194521.93427247016
2678,236706.8845309595
2679,280028.117047221
2680,296521.3144993055
2681,384580.19233493676
2682,308754.58763460134
2683,464719.02034659224
2684,300358.1479390807
2685,311080.99579083076
2686,263836.0068850711
2687,315797.1603139125
2688,215872.84922234606
2689,207934.77515181887
2690,451131.7828492062
2691,193806.7922906133
2692,138800.43230772333
2693,203563.0599797285
2694,142064.2258816696
2695,193322.76183456954
2696,183813.95727414536
2697,182555.27559933515
2698,195037.90616108789
2699,176566.48005787
2700,156264.26110142688
2701,150035.60460955594
2702,109424.14325221269
2703,119566.35817243149
2704,143663.8746210119
2705,115603.91322519288
2706,112779.81662713861
2707,119159.92679760212
2708,134319.3008980055
2709,109825.96805718091
2710,126522.77576543955
2711,281790.3546884076
2712,372670.81056663423
2713,167033.9447950896
2714,149016.06880551975
2715,174515.10738651676
2716,141984.2643460707
2717,194209.19685785216
2718,218062.86472309413
2719,155892.28678925164
2720,169285.3498086486
2721,132529.75975226695
2722,160961.0341393197
2723,145928.74167308668
2724,123007.9314760799
2725,130508.92342930671
2726,153129.2301995111
2727,190717.44607067254
2728,171476.707759134
2729,152428.19224352387
2730,148391.54538873755
2731,127962.97773719503
2732,137808.82507315066
2733,163637.53791217718
2734,151342.0360481741
